number of characters,length of case,case,expected value
3,8,[0. 1. 2. 0. 0. 2. 0. 0.],6573.0
3,8,[0. 1. 2. 0. 0. 2. 0. 1.],6576.0
3,8,[0. 1. 2. 0. 0. 2. 0. 2.],6570.0
3,8,[0. 1. 2. 0. 0. 2. 1. 0.],6570.0
3,8,[0. 1. 2. 0. 0. 2. 1. 1.],6567.0
3,8,[0. 1. 2. 0. 0. 2. 1. 2.],6567.0
3,8,[0. 1. 2. 0. 0. 2. 2. 0.],6570.0
3,8,[0. 1. 2. 0. 0. 2. 2. 1.],6567.0
3,8,[0. 1. 2. 0. 0. 2. 2. 2.],6567.0
3,8,[0. 1. 2. 0. 1. 0. 0. 0.],6579.0
3,8,[0. 1. 2. 0. 1. 0. 0. 1.],6582.0
3,8,[0. 1. 2. 0. 1. 0. 0. 2.],6576.0
3,8,[0. 1. 2. 0. 1. 0. 1. 0.],6582.0
3,8,[0. 1. 2. 0. 1. 0. 1. 1.],6579.0
3,8,[0. 1. 2. 0. 1. 0. 1. 2.],6597.0
3,8,[0. 1. 2. 0. 1. 0. 2. 0.],6576.0
3,8,[0. 1. 2. 0. 1. 0. 2. 1.],6573.0
3,8,[0. 1. 2. 0. 1. 0. 2. 2.],6573.0
3,8,[0. 1. 2. 0. 1. 1. 0. 0.],6576.0
3,8,[0. 1. 2. 0. 1. 1. 0. 1.],6579.0
3,8,[0. 1. 2. 0. 1. 1. 0. 2.],6573.0
3,8,[0. 1. 2. 0. 1. 1. 1. 0.],6573.0
3,8,[0. 1. 2. 0. 1. 1. 1. 1.],6570.0
3,8,[0. 1. 2. 0. 1. 1. 1. 2.],6570.0
3,8,[0. 1. 2. 0. 1. 1. 2. 0.],6573.0
3,8,[0. 1. 2. 0. 1. 1. 2. 1.],6570.0
3,8,[0. 1. 2. 0. 1. 1. 2. 2.],6570.0
3,8,[0. 1. 2. 0. 1. 2. 0. 0.],6648.0
3,8,[0. 1. 2. 0. 1. 2. 0. 1.],6813.0
3,8,[0. 1. 2. 0. 1. 2. 0. 2.],6645.0
3,8,[0. 1. 2. 0. 1. 2. 1. 0.],6591.0
3,8,[0. 1. 2. 0. 1. 2. 1. 1.],6588.0
3,8,[0. 1. 2. 0. 1. 2. 1. 2.],6588.0
3,8,[0. 1. 2. 0. 1. 2. 2. 0.],6591.0
3,8,[0. 1. 2. 0. 1. 2. 2. 1.],6588.0
3,8,[0. 1. 2. 0. 1. 2. 2. 2.],6588.0
3,8,[0. 1. 2. 0. 2. 0. 0. 0.],6573.0
3,8,[0. 1. 2. 0. 2. 0. 0. 1.],6576.0
3,8,[0. 1. 2. 0. 2. 0. 0. 2.],6570.0
3,8,[0. 1. 2. 0. 2. 0. 1. 0.],6576.0
3,8,[0. 1. 2. 0. 2. 0. 1. 1.],6573.0
3,8,[0. 1. 2. 0. 2. 0. 1. 2.],6591.0
3,8,[0. 1. 2. 0. 2. 0. 2. 0.],6570.0
3,8,[0. 1. 2. 0. 2. 0. 2. 1.],6567.0
3,8,[0. 1. 2. 0. 2. 0. 2. 2.],6567.0
3,8,[0. 1. 2. 0. 2. 1. 0. 0.],6570.0
3,8,[0. 1. 2. 0. 2. 1. 0. 1.],6573.0
3,8,[0. 1. 2. 0. 2. 1. 0. 2.],6567.0
3,8,[0. 1. 2. 0. 2. 1. 1. 0.],6567.0
3,8,[0. 1. 2. 0. 2. 1. 1. 1.],6564.0
3,8,[0. 1. 2. 0. 2. 1. 1. 2.],6564.0
3,8,[0. 1. 2. 0. 2. 1. 2. 0.],6567.0
3,8,[0. 1. 2. 0. 2. 1. 2. 1.],6564.0
3,8,[0. 1. 2. 0. 2. 1. 2. 2.],6564.0
3,8,[0. 1. 2. 0. 2. 2. 0. 0.],6570.0
3,8,[0. 1. 2. 0. 2. 2. 0. 1.],6573.0
3,8,[0. 1. 2. 0. 2. 2. 0. 2.],6567.0
3,8,[0. 1. 2. 0. 2. 2. 1. 0.],6567.0
3,8,[0. 1. 2. 0. 2. 2. 1. 1.],6564.0
3,8,[0. 1. 2. 0. 2. 2. 1. 2.],6564.0
3,8,[0. 1. 2. 0. 2. 2. 2. 0.],6567.0
3,8,[0. 1. 2. 0. 2. 2. 2. 1.],6564.0
3,8,[0. 1. 2. 0. 2. 2. 2. 2.],6564.0
3,8,[0. 1. 2. 1. 0. 0. 0. 0.],6573.0
3,8,[0. 1. 2. 1. 0. 0. 0. 1.],6576.0
3,8,[0. 1. 2. 1. 0. 0. 0. 2.],6570.0
3,8,[0. 1. 2. 1. 0. 0. 1. 0.],6576.0
3,8,[0. 1. 2. 1. 0. 0. 1. 1.],6573.0
3,8,[0. 1. 2. 1. 0. 0. 1. 2.],6591.0
3,8,[0. 1. 2. 1. 0. 0. 2. 0.],6570.0
3,8,[0. 1. 2. 1. 0. 0. 2. 1.],6567.0
3,8,[0. 1. 2. 1. 0. 0. 2. 2.],6567.0
3,8,[0. 1. 2. 1. 0. 1. 0. 0.],6576.0
3,8,[0. 1. 2. 1. 0. 1. 0. 1.],6579.0
3,8,[0. 1. 2. 1. 0. 1. 0. 2.],6573.0
3,8,[0. 1. 2. 1. 0. 1. 1. 0.],6573.0
3,8,[0. 1. 2. 1. 0. 1. 1. 1.],6570.0
3,8,[0. 1. 2. 1. 0. 1. 1. 2.],6570.0
3,8,[0. 1. 2. 1. 0. 1. 2. 0.],6591.0
3,8,[0. 1. 2. 1. 0. 1. 2. 1.],6642.0
3,8,[0. 1. 2. 1. 0. 1. 2. 2.],6588.0
3,8,[0. 1. 2. 1. 0. 2. 0. 0.],6570.0
3,8,[0. 1. 2. 1. 0. 2. 0. 1.],6573.0
3,8,[0. 1. 2. 1. 0. 2. 0. 2.],6567.0
3,8,[0. 1. 2. 1. 0. 2. 1. 0.],6567.0
3,8,[0. 1. 2. 1. 0. 2. 1. 1.],6564.0
3,8,[0. 1. 2. 1. 0. 2. 1. 2.],6564.0
3,8,[0. 1. 2. 1. 0. 2. 2. 0.],6567.0
3,8,[0. 1. 2. 1. 0. 2. 2. 1.],6564.0
3,8,[0. 1. 2. 1. 0. 2. 2. 2.],6564.0
3,8,[0. 1. 2. 1. 1. 0. 0. 0.],6570.0
3,8,[0. 1. 2. 1. 1. 0. 0. 1.],6573.0
3,8,[0. 1. 2. 1. 1. 0. 0. 2.],6567.0
3,8,[0. 1. 2. 1. 1. 0. 1. 0.],6573.0
3,8,[0. 1. 2. 1. 1. 0. 1. 1.],6570.0
3,8,[0. 1. 2. 1. 1. 0. 1. 2.],6588.0
3,8,[0. 1. 2. 1. 1. 0. 2. 0.],6567.0
3,8,[0. 1. 2. 1. 1. 0. 2. 1.],6564.0
3,8,[0. 1. 2. 1. 1. 0. 2. 2.],6564.0
3,8,[0. 1. 2. 1. 1. 1. 0. 0.],6567.0
3,8,[0. 1. 2. 1. 1. 1. 0. 1.],6570.0
3,8,[0. 1. 2. 1. 1. 1. 0. 2.],6564.0
3,8,[0. 1. 2. 1. 1. 1. 1. 0.],6564.0
3,8,[0. 1. 2. 1. 1. 1. 1. 1.],6561.0
3,8,[0. 1. 2. 1. 1. 1. 1. 2.],6561.0
3,8,[0. 1. 2. 1. 1. 1. 2. 0.],6564.0
3,8,[0. 1. 2. 1. 1. 1. 2. 1.],6561.0
3,8,[0. 1. 2. 1. 1. 1. 2. 2.],6561.0
3,8,[0. 1. 2. 1. 1. 2. 0. 0.],6567.0
3,8,[0. 1. 2. 1. 1. 2. 0. 1.],6570.0
3,8,[0. 1. 2. 1. 1. 2. 0. 2.],6564.0
3,8,[0. 1. 2. 1. 1. 2. 1. 0.],6564.0
3,8,[0. 1. 2. 1. 1. 2. 1. 1.],6561.0
3,8,[0. 1. 2. 1. 1. 2. 1. 2.],6561.0
3,8,[0. 1. 2. 1. 1. 2. 2. 0.],6564.0
3,8,[0. 1. 2. 1. 1. 2. 2. 1.],6561.0
3,8,[0. 1. 2. 1. 1. 2. 2. 2.],6561.0
3,8,[0. 1. 2. 1. 2. 0. 0. 0.],6570.0
3,8,[0. 1. 2. 1. 2. 0. 0. 1.],6573.0
3,8,[0. 1. 2. 1. 2. 0. 0. 2.],6567.0
3,8,[0. 1. 2. 1. 2. 0. 1. 0.],6573.0
3,8,[0. 1. 2. 1. 2. 0. 1. 1.],6570.0
3,8,[0. 1. 2. 1. 2. 0. 1. 2.],6588.0
3,8,[0. 1. 2. 1. 2. 0. 2. 0.],6567.0
3,8,[0. 1. 2. 1. 2. 0. 2. 1.],6564.0
3,8,[0. 1. 2. 1. 2. 0. 2. 2.],6564.0
3,8,[0. 1. 2. 1. 2. 1. 0. 0.],6567.0
3,8,[0. 1. 2. 1. 2. 1. 0. 1.],6570.0
3,8,[0. 1. 2. 1. 2. 1. 0. 2.],6564.0
3,8,[0. 1. 2. 1. 2. 1. 1. 0.],6564.0
3,8,[0. 1. 2. 1. 2. 1. 1. 1.],6561.0
3,8,[0. 1. 2. 1. 2. 1. 1. 2.],6561.0
3,8,[0. 1. 2. 1. 2. 1. 2. 0.],6564.0
3,8,[0. 1. 2. 1. 2. 1. 2. 1.],6561.0
3,8,[0. 1. 2. 1. 2. 1. 2. 2.],6561.0
3,8,[0. 1. 2. 1. 2. 2. 0. 0.],6567.0
3,8,[0. 1. 2. 1. 2. 2. 0. 1.],6570.0
3,8,[0. 1. 2. 1. 2. 2. 0. 2.],6564.0
3,8,[0. 1. 2. 1. 2. 2. 1. 0.],6564.0
3,8,[0. 1. 2. 1. 2. 2. 1. 1.],6561.0
3,8,[0. 1. 2. 1. 2. 2. 1. 2.],6561.0
3,8,[0. 1. 2. 1. 2. 2. 2. 0.],6564.0
3,8,[0. 1. 2. 1. 2. 2. 2. 1.],6561.0
3,8,[0. 1. 2. 1. 2. 2. 2. 2.],6561.0
3,8,[0. 1. 2. 2. 0. 0. 0. 0.],6573.0
3,8,[0. 1. 2. 2. 0. 0. 0. 1.],6576.0
3,8,[0. 1. 2. 2. 0. 0. 0. 2.],6570.0
3,8,[0. 1. 2. 2. 0. 0. 1. 0.],6576.0
3,8,[0. 1. 2. 2. 0. 0. 1. 1.],6573.0
3,8,[0. 1. 2. 2. 0. 0. 1. 2.],6591.0
3,8,[0. 1. 2. 2. 0. 0. 2. 0.],6570.0
3,8,[0. 1. 2. 2. 0. 0. 2. 1.],6567.0
3,8,[0. 1. 2. 2. 0. 0. 2. 2.],6567.0
3,8,[0. 1. 2. 2. 0. 1. 0. 0.],6576.0
3,8,[0. 1. 2. 2. 0. 1. 0. 1.],6579.0
3,8,[0. 1. 2. 2. 0. 1. 0. 2.],6573.0
3,8,[0. 1. 2. 2. 0. 1. 1. 0.],6573.0
3,8,[0. 1. 2. 2. 0. 1. 1. 1.],6570.0
3,8,[0. 1. 2. 2. 0. 1. 1. 2.],6570.0
3,8,[0. 1. 2. 2. 0. 1. 2. 0.],6591.0
3,8,[0. 1. 2. 2. 0. 1. 2. 1.],6588.0
3,8,[0. 1. 2. 2. 0. 1. 2. 2.],6642.0
3,8,[0. 1. 2. 2. 0. 2. 0. 0.],6570.0
3,8,[0. 1. 2. 2. 0. 2. 0. 1.],6573.0
3,8,[0. 1. 2. 2. 0. 2. 0. 2.],6567.0
3,8,[0. 1. 2. 2. 0. 2. 1. 0.],6567.0
3,8,[0. 1. 2. 2. 0. 2. 1. 1.],6564.0
3,8,[0. 1. 2. 2. 0. 2. 1. 2.],6564.0
3,8,[0. 1. 2. 2. 0. 2. 2. 0.],6567.0
3,8,[0. 1. 2. 2. 0. 2. 2. 1.],6564.0
3,8,[0. 1. 2. 2. 0. 2. 2. 2.],6564.0
3,8,[0. 1. 2. 2. 1. 0. 0. 0.],6570.0
3,8,[0. 1. 2. 2. 1. 0. 0. 1.],6573.0
3,8,[0. 1. 2. 2. 1. 0. 0. 2.],6567.0
3,8,[0. 1. 2. 2. 1. 0. 1. 0.],6573.0
3,8,[0. 1. 2. 2. 1. 0. 1. 1.],6570.0
3,8,[0. 1. 2. 2. 1. 0. 1. 2.],6588.0
3,8,[0. 1. 2. 2. 1. 0. 2. 0.],6567.0
3,8,[0. 1. 2. 2. 1. 0. 2. 1.],6564.0
3,8,[0. 1. 2. 2. 1. 0. 2. 2.],6564.0
3,8,[0. 1. 2. 2. 1. 1. 0. 0.],6567.0
3,8,[0. 1. 2. 2. 1. 1. 0. 1.],6570.0
3,8,[0. 1. 2. 2. 1. 1. 0. 2.],6564.0
3,8,[0. 1. 2. 2. 1. 1. 1. 0.],6564.0
3,8,[0. 1. 2. 2. 1. 1. 1. 1.],6561.0
3,8,[0. 1. 2. 2. 1. 1. 1. 2.],6561.0
3,8,[0. 1. 2. 2. 1. 1. 2. 0.],6564.0
3,8,[0. 1. 2. 2. 1. 1. 2. 1.],6561.0
3,8,[0. 1. 2. 2. 1. 1. 2. 2.],6561.0
3,8,[0. 1. 2. 2. 1. 2. 0. 0.],6567.0
3,8,[0. 1. 2. 2. 1. 2. 0. 1.],6570.0
3,8,[0. 1. 2. 2. 1. 2. 0. 2.],6564.0
3,8,[0. 1. 2. 2. 1. 2. 1. 0.],6564.0
3,8,[0. 1. 2. 2. 1. 2. 1. 1.],6561.0
3,8,[0. 1. 2. 2. 1. 2. 1. 2.],6561.0
3,8,[0. 1. 2. 2. 1. 2. 2. 0.],6564.0
3,8,[0. 1. 2. 2. 1. 2. 2. 1.],6561.0
3,8,[0. 1. 2. 2. 1. 2. 2. 2.],6561.0
3,8,[0. 1. 2. 2. 2. 0. 0. 0.],6570.0
3,8,[0. 1. 2. 2. 2. 0. 0. 1.],6573.0
3,8,[0. 1. 2. 2. 2. 0. 0. 2.],6567.0
3,8,[0. 1. 2. 2. 2. 0. 1. 0.],6573.0
3,8,[0. 1. 2. 2. 2. 0. 1. 1.],6570.0
3,8,[0. 1. 2. 2. 2. 0. 1. 2.],6588.0
3,8,[0. 1. 2. 2. 2. 0. 2. 0.],6567.0
3,8,[0. 1. 2. 2. 2. 0. 2. 1.],6564.0
3,8,[0. 1. 2. 2. 2. 0. 2. 2.],6564.0
3,8,[0. 1. 2. 2. 2. 1. 0. 0.],6567.0
3,8,[0. 1. 2. 2. 2. 1. 0. 1.],6570.0
3,8,[0. 1. 2. 2. 2. 1. 0. 2.],6564.0
3,8,[0. 1. 2. 2. 2. 1. 1. 0.],6564.0
3,8,[0. 1. 2. 2. 2. 1. 1. 1.],6561.0
3,8,[0. 1. 2. 2. 2. 1. 1. 2.],6561.0
3,8,[0. 1. 2. 2. 2. 1. 2. 0.],6564.0
3,8,[0. 1. 2. 2. 2. 1. 2. 1.],6561.0
3,8,[0. 1. 2. 2. 2. 1. 2. 2.],6561.0
3,8,[0. 1. 2. 2. 2. 2. 0. 0.],6567.0
3,8,[0. 1. 2. 2. 2. 2. 0. 1.],6570.0
3,8,[0. 1. 2. 2. 2. 2. 0. 2.],6564.0
3,8,[0. 1. 2. 2. 2. 2. 1. 0.],6564.0
3,8,[0. 1. 2. 2. 2. 2. 1. 1.],6561.0
3,8,[0. 1. 2. 2. 2. 2. 1. 2.],6561.0
3,8,[0. 1. 2. 2. 2. 2. 2. 0.],6564.0
3,8,[0. 1. 2. 2. 2. 2. 2. 1.],6561.0
3,8,[0. 1. 2. 2. 2. 2. 2. 2.],6561.0
3,8,[0. 2. 0. 0. 0. 0. 0. 0.],6579.0
3,8,[0. 2. 0. 0. 0. 0. 0. 1.],6576.0
3,8,[0. 2. 0. 0. 0. 0. 0. 2.],6582.0
3,8,[0. 2. 0. 0. 0. 0. 1. 0.],6576.0
3,8,[0. 2. 0. 0. 0. 0. 1. 1.],6573.0
3,8,[0. 2. 0. 0. 0. 0. 1. 2.],6573.0
3,8,[0. 2. 0. 0. 0. 0. 2. 0.],6600.0
3,8,[0. 2. 0. 0. 0. 0. 2. 1.],6579.0
3,8,[0. 2. 0. 0. 0. 0. 2. 2.],6579.0
3,8,[0. 2. 0. 0. 0. 1. 0. 0.],6576.0
3,8,[0. 2. 0. 0. 0. 1. 0. 1.],6573.0
3,8,[0. 2. 0. 0. 0. 1. 0. 2.],6579.0
3,8,[0. 2. 0. 0. 0. 1. 1. 0.],6573.0
3,8,[0. 2. 0. 0. 0. 1. 1. 1.],6570.0
3,8,[0. 2. 0. 0. 0. 1. 1. 2.],6570.0
3,8,[0. 2. 0. 0. 0. 1. 2. 0.],6573.0
3,8,[0. 2. 0. 0. 0. 1. 2. 1.],6570.0
3,8,[0. 2. 0. 0. 0. 1. 2. 2.],6570.0
3,8,[0. 2. 0. 0. 0. 2. 0. 0.],6654.0
3,8,[0. 2. 0. 0. 0. 2. 0. 1.],6597.0
3,8,[0. 2. 0. 0. 0. 2. 0. 2.],6603.0
3,8,[0. 2. 0. 0. 0. 2. 1. 0.],6579.0
3,8,[0. 2. 0. 0. 0. 2. 1. 1.],6576.0
3,8,[0. 2. 0. 0. 0. 2. 1. 2.],6576.0
3,8,[0. 2. 0. 0. 0. 2. 2. 0.],6579.0
3,8,[0. 2. 0. 0. 0. 2. 2. 1.],6576.0
3,8,[0. 2. 0. 0. 0. 2. 2. 2.],6576.0
3,8,[0. 2. 0. 0. 1. 0. 0. 0.],6576.0
3,8,[0. 2. 0. 0. 1. 0. 0. 1.],6573.0
3,8,[0. 2. 0. 0. 1. 0. 0. 2.],6579.0
3,8,[0. 2. 0. 0. 1. 0. 1. 0.],6573.0
3,8,[0. 2. 0. 0. 1. 0. 1. 1.],6570.0
3,8,[0. 2. 0. 0. 1. 0. 1. 2.],6570.0
3,8,[0. 2. 0. 0. 1. 0. 2. 0.],6597.0
3,8,[0. 2. 0. 0. 1. 0. 2. 1.],6576.0
3,8,[0. 2. 0. 0. 1. 0. 2. 2.],6576.0
3,8,[0. 2. 0. 0. 1. 1. 0. 0.],6573.0
3,8,[0. 2. 0. 0. 1. 1. 0. 1.],6570.0
3,8,[0. 2. 0. 0. 1. 1. 0. 2.],6576.0
3,8,[0. 2. 0. 0. 1. 1. 1. 0.],6570.0
3,8,[0. 2. 0. 0. 1. 1. 1. 1.],6567.0
3,8,[0. 2. 0. 0. 1. 1. 1. 2.],6567.0
3,8,[0. 2. 0. 0. 1. 1. 2. 0.],6570.0
3,8,[0. 2. 0. 0. 1. 1. 2. 1.],6567.0
3,8,[0. 2. 0. 0. 1. 1. 2. 2.],6567.0
3,8,[0. 2. 0. 0. 1. 2. 0. 0.],6573.0
3,8,[0. 2. 0. 0. 1. 2. 0. 1.],6570.0
3,8,[0. 2. 0. 0. 1. 2. 0. 2.],6576.0
3,8,[0. 2. 0. 0. 1. 2. 1. 0.],6570.0
3,8,[0. 2. 0. 0. 1. 2. 1. 1.],6567.0
3,8,[0. 2. 0. 0. 1. 2. 1. 2.],6567.0
3,8,[0. 2. 0. 0. 1. 2. 2. 0.],6570.0
3,8,[0. 2. 0. 0. 1. 2. 2. 1.],6567.0
3,8,[0. 2. 0. 0. 1. 2. 2. 2.],6567.0
3,8,[0. 2. 0. 0. 2. 0. 0. 0.],6654.0
3,8,[0. 2. 0. 0. 2. 0. 0. 1.],6651.0
3,8,[0. 2. 0. 0. 2. 0. 0. 2.],6819.0
3,8,[0. 2. 0. 0. 2. 0. 1. 0.],6597.0
3,8,[0. 2. 0. 0. 2. 0. 1. 1.],6594.0
3,8,[0. 2. 0. 0. 2. 0. 1. 2.],6594.0
3,8,[0. 2. 0. 0. 2. 0. 2. 0.],6621.0
3,8,[0. 2. 0. 0. 2. 0. 2. 1.],6600.0
3,8,[0. 2. 0. 0. 2. 0. 2. 2.],6600.0
3,8,[0. 2. 0. 0. 2. 1. 0. 0.],6579.0
3,8,[0. 2. 0. 0. 2. 1. 0. 1.],6576.0
3,8,[0. 2. 0. 0. 2. 1. 0. 2.],6582.0
3,8,[0. 2. 0. 0. 2. 1. 1. 0.],6576.0
3,8,[0. 2. 0. 0. 2. 1. 1. 1.],6573.0
3,8,[0. 2. 0. 0. 2. 1. 1. 2.],6573.0
3,8,[0. 2. 0. 0. 2. 1. 2. 0.],6576.0
3,8,[0. 2. 0. 0. 2. 1. 2. 1.],6573.0
3,8,[0. 2. 0. 0. 2. 1. 2. 2.],6573.0
3,8,[0. 2. 0. 0. 2. 2. 0. 0.],6579.0
3,8,[0. 2. 0. 0. 2. 2. 0. 1.],6576.0
3,8,[0. 2. 0. 0. 2. 2. 0. 2.],6582.0
3,8,[0. 2. 0. 0. 2. 2. 1. 0.],6576.0
3,8,[0. 2. 0. 0. 2. 2. 1. 1.],6573.0
3,8,[0. 2. 0. 0. 2. 2. 1. 2.],6573.0
3,8,[0. 2. 0. 0. 2. 2. 2. 0.],6576.0
3,8,[0. 2. 0. 0. 2. 2. 2. 1.],6573.0
3,8,[0. 2. 0. 0. 2. 2. 2. 2.],6573.0
3,8,[0. 2. 0. 1. 0. 0. 0. 0.],6576.0
3,8,[0. 2. 0. 1. 0. 0. 0. 1.],6573.0
3,8,[0. 2. 0. 1. 0. 0. 0. 2.],6579.0
3,8,[0. 2. 0. 1. 0. 0. 1. 0.],6573.0
3,8,[0. 2. 0. 1. 0. 0. 1. 1.],6570.0
3,8,[0. 2. 0. 1. 0. 0. 1. 2.],6570.0
3,8,[0. 2. 0. 1. 0. 0. 2. 0.],6597.0
3,8,[0. 2. 0. 1. 0. 0. 2. 1.],6576.0
3,8,[0. 2. 0. 1. 0. 0. 2. 2.],6576.0
3,8,[0. 2. 0. 1. 0. 1. 0. 0.],6573.0
3,8,[0. 2. 0. 1. 0. 1. 0. 1.],6570.0
3,8,[0. 2. 0. 1. 0. 1. 0. 2.],6576.0
3,8,[0. 2. 0. 1. 0. 1. 1. 0.],6570.0
3,8,[0. 2. 0. 1. 0. 1. 1. 1.],6567.0
3,8,[0. 2. 0. 1. 0. 1. 1. 2.],6567.0
3,8,[0. 2. 0. 1. 0. 1. 2. 0.],6570.0
3,8,[0. 2. 0. 1. 0. 1. 2. 1.],6567.0
3,8,[0. 2. 0. 1. 0. 1. 2. 2.],6567.0
3,8,[0. 2. 0. 1. 0. 2. 0. 0.],6597.0
3,8,[0. 2. 0. 1. 0. 2. 0. 1.],6648.0
3,8,[0. 2. 0. 1. 0. 2. 0. 2.],6600.0
3,8,[0. 2. 0. 1. 0. 2. 1. 0.],6576.0
3,8,[0. 2. 0. 1. 0. 2. 1. 1.],6573.0
3,8,[0. 2. 0. 1. 0. 2. 1. 2.],6573.0
3,8,[0. 2. 0. 1. 0. 2. 2. 0.],6576.0
3,8,[0. 2. 0. 1. 0. 2. 2. 1.],6573.0
3,8,[0. 2. 0. 1. 0. 2. 2. 2.],6573.0
3,8,[0. 2. 0. 1. 1. 0. 0. 0.],6573.0
3,8,[0. 2. 0. 1. 1. 0. 0. 1.],6570.0
3,8,[0. 2. 0. 1. 1. 0. 0. 2.],6576.0
3,8,[0. 2. 0. 1. 1. 0. 1. 0.],6570.0
3,8,[0. 2. 0. 1. 1. 0. 1. 1.],6567.0
3,8,[0. 2. 0. 1. 1. 0. 1. 2.],6567.0
3,8,[0. 2. 0. 1. 1. 0. 2. 0.],6594.0
3,8,[0. 2. 0. 1. 1. 0. 2. 1.],6573.0
3,8,[0. 2. 0. 1. 1. 0. 2. 2.],6573.0
3,8,[0. 2. 0. 1. 1. 1. 0. 0.],6570.0
3,8,[0. 2. 0. 1. 1. 1. 0. 1.],6567.0
3,8,[0. 2. 0. 1. 1. 1. 0. 2.],6573.0
3,8,[0. 2. 0. 1. 1. 1. 1. 0.],6567.0
3,8,[0. 2. 0. 1. 1. 1. 1. 1.],6564.0
3,8,[0. 2. 0. 1. 1. 1. 1. 2.],6564.0
3,8,[0. 2. 0. 1. 1. 1. 2. 0.],6567.0
3,8,[0. 2. 0. 1. 1. 1. 2. 1.],6564.0
3,8,[0. 2. 0. 1. 1. 1. 2. 2.],6564.0
3,8,[0. 2. 0. 1. 1. 2. 0. 0.],6570.0
3,8,[0. 2. 0. 1. 1. 2. 0. 1.],6567.0
3,8,[0. 2. 0. 1. 1. 2. 0. 2.],6573.0
3,8,[0. 2. 0. 1. 1. 2. 1. 0.],6567.0
3,8,[0. 2. 0. 1. 1. 2. 1. 1.],6564.0
3,8,[0. 2. 0. 1. 1. 2. 1. 2.],6564.0
3,8,[0. 2. 0. 1. 1. 2. 2. 0.],6567.0
3,8,[0. 2. 0. 1. 1. 2. 2. 1.],6564.0
3,8,[0. 2. 0. 1. 1. 2. 2. 2.],6564.0
3,8,[0. 2. 0. 1. 2. 0. 0. 0.],6573.0
3,8,[0. 2. 0. 1. 2. 0. 0. 1.],6570.0
3,8,[0. 2. 0. 1. 2. 0. 0. 2.],6576.0
3,8,[0. 2. 0. 1. 2. 0. 1. 0.],6570.0
3,8,[0. 2. 0. 1. 2. 0. 1. 1.],6567.0
3,8,[0. 2. 0. 1. 2. 0. 1. 2.],6567.0
3,8,[0. 2. 0. 1. 2. 0. 2. 0.],6594.0
3,8,[0. 2. 0. 1. 2. 0. 2. 1.],6573.0
3,8,[0. 2. 0. 1. 2. 0. 2. 2.],6573.0
3,8,[0. 2. 0. 1. 2. 1. 0. 0.],6570.0
3,8,[0. 2. 0. 1. 2. 1. 0. 1.],6567.0
3,8,[0. 2. 0. 1. 2. 1. 0. 2.],6573.0
3,8,[0. 2. 0. 1. 2. 1. 1. 0.],6567.0
3,8,[0. 2. 0. 1. 2. 1. 1. 1.],6564.0
3,8,[0. 2. 0. 1. 2. 1. 1. 2.],6564.0
3,8,[0. 2. 0. 1. 2. 1. 2. 0.],6567.0
3,8,[0. 2. 0. 1. 2. 1. 2. 1.],6564.0
3,8,[0. 2. 0. 1. 2. 1. 2. 2.],6564.0
3,8,[0. 2. 0. 1. 2. 2. 0. 0.],6570.0
3,8,[0. 2. 0. 1. 2. 2. 0. 1.],6567.0
3,8,[0. 2. 0. 1. 2. 2. 0. 2.],6573.0
3,8,[0. 2. 0. 1. 2. 2. 1. 0.],6567.0
3,8,[0. 2. 0. 1. 2. 2. 1. 1.],6564.0
3,8,[0. 2. 0. 1. 2. 2. 1. 2.],6564.0
3,8,[0. 2. 0. 1. 2. 2. 2. 0.],6567.0
3,8,[0. 2. 0. 1. 2. 2. 2. 1.],6564.0
3,8,[0. 2. 0. 1. 2. 2. 2. 2.],6564.0
3,8,[0. 2. 0. 2. 0. 0. 0. 0.],6600.0
3,8,[0. 2. 0. 2. 0. 0. 0. 1.],6597.0
3,8,[0. 2. 0. 2. 0. 0. 0. 2.],6603.0
3,8,[0. 2. 0. 2. 0. 0. 1. 0.],6597.0
3,8,[0. 2. 0. 2. 0. 0. 1. 1.],6594.0
3,8,[0. 2. 0. 2. 0. 0. 1. 2.],6594.0
3,8,[0. 2. 0. 2. 0. 0. 2. 0.],6621.0
3,8,[0. 2. 0. 2. 0. 0. 2. 1.],6600.0
3,8,[0. 2. 0. 2. 0. 0. 2. 2.],6600.0
3,8,[0. 2. 0. 2. 0. 1. 0. 0.],6597.0
3,8,[0. 2. 0. 2. 0. 1. 0. 1.],6594.0
3,8,[0. 2. 0. 2. 0. 1. 0. 2.],6600.0
3,8,[0. 2. 0. 2. 0. 1. 1. 0.],6594.0
3,8,[0. 2. 0. 2. 0. 1. 1. 1.],6591.0
3,8,[0. 2. 0. 2. 0. 1. 1. 2.],6591.0
3,8,[0. 2. 0. 2. 0. 1. 2. 0.],6594.0
3,8,[0. 2. 0. 2. 0. 1. 2. 1.],6591.0
3,8,[0. 2. 0. 2. 0. 1. 2. 2.],6591.0
3,8,[0. 2. 0. 2. 0. 2. 0. 0.],6837.0
3,8,[0. 2. 0. 2. 0. 2. 0. 1.],6834.0
3,8,[0. 2. 0. 2. 0. 2. 0. 2.],7380.0
3,8,[0. 2. 0. 2. 0. 2. 1. 0.],6654.0
3,8,[0. 2. 0. 2. 0. 2. 1. 1.],6651.0
3,8,[0. 2. 0. 2. 0. 2. 1. 2.],6651.0
